id,listing_id,num_bedrooms,num_bathrooms,accommodates_guests,property_type,room_type,location_neighborhood,latitude,longitude,amenities_list,host_is_superhost,average_guest_rating,num_reviews,historical_occupancy_rate_percent,minimum_nights_stay,distance_to_city_center_km,public_transport_proximity,seasonal_period,local_demand_index_2025,price_per_night_inr
1678,Three,Single,4397.84,May,Situation,Simply,Order,4046.8,6646.58,Reveal,Each,1164.97,Soldier,7152.74,Simply,8690.03,Worker,Happy,7123.32,1121.17
1679,Public,Operation,6107.2,But,Site,Reason,Quickly,3366.58,6922.11,Weight,Seek,2654.36,Item,5502.52,Almost,5470.54,Maybe,Student,3611.19,2676.45
1680,Message,Industry,7978.23,Bad,Since,Throughout,Improve,5247.68,6988.56,Six,Education,2651.07,Watch,2824.88,Vote,8291.66,Whatever,Here,8220.04,6633.7
1681,Building,Various,4920.16,Former,Thus,Race,Seek,1911.6,4942.68,Technology,Mean,8494.87,Industry,5004.35,Summer,1020.87,Foreign,Herself,362.79,3002.66
1682,Us,Strong,8699.15,Yes,Respond,Send,Situation,3855.44,4835.24,Claim,Hear,2142.9,Prepare,9281.42,And,6319.55,Indeed,Out,5385.32,5081.19
1683,Statement,Administration,1941.97,Threat,Leave,Wind,Community,3947.02,8979.09,Toward,Dog,145.26,Hold,5205.99,Building,2136.24,Option,Both,1319.2,6219.27
1684,Well,Admit,1310.07,Organization,Consider,Perhaps,Door,2210.3,4112.64,Theory,Huge,2955.25,Situation,8954.84,Actually,2769.53,The,Hard,2382.45,1580.78
1685,Near,Four,1810.71,Morning,Spring,Full,Writer,2250.38,2988.39,Democratic,Growth,5266.2,Concern,7434.96,Opportunity,4315.42,Community,Statement,1024.55,4570.45
1686,Perform,Front,7341.07,Policy,Production,Happy,Change,9304.92,9471.12,Agree,System,2184.25,Close,1999.0,Matter,3415.69,Pick,Go,6971.54,9504.37
1687,If,Protect,1123.47,Family,Station,Minute,Attention,7843.27,103.98,House,Discuss,5213.55,Huge,7650.23,Throw,1761.92,Type,Up,3342.55,9326.09
1688,Hospital,Parent,5576.17,Might,Their,Fine,Agent,2283.08,5679.01,Audience,Hour,7495.9,Current,4787.09,Sport,981.77,Test,Ever,7927.07,8935.67
1689,Environment,East,8757.64,Information,White,My,Phone,6940.84,4522.95,Yes,Care,8999.19,Ask,14.38,Activity,9668.08,Sort,Begin,4718.03,6068.26
1690,Meet,Yourself,3360.81,Science,Sign,Forward,Including,7888.64,3806.82,Yourself,Reveal,1231.95,Deep,5383.31,Song,3664.17,True,Available,8436.12,6886.7
1691,Even,Child,6951.6,Fight,Ahead,Point,Stock,4421.1,6589.14,Thus,Job,9402.15,Test,9226.26,Painting,9099.65,Process,Spring,3414.52,1783.02
1692,Night,Easy,2496.51,War,Bar,Could,Commercial,7984.56,8702.4,These,Admit,6960.86,Worry,4417.76,Pull,5712.18,Protect,World,1819.22,2693.34
1693,Catch,Physical,8657.44,History,Rich,Style,Popular,7058.6,3072.49,Eye,Require,2544.95,Many,676.55,Side,4941.67,Mention,Soon,9028.96,2573.5
1694,Democrat,Large,7091.77,Fear,Wonder,Read,Identify,7492.34,4936.39,Help,Teach,1112.49,Final,9635.82,Woman,8926.04,Side,Section,4511.35,6767.3
1695,Check,Economic,5644.03,Represent,Figure,Interview,Ball,7084.36,1944.64,Size,Magazine,6109.82,Television,5307.2,Show,202.73,Appear,Their,6123.26,4386.07
1696,Check,Professional,49.26,Father,Performance,Event,Economy,2997.73,8870.64,Often,Certain,205.83,Receive,3257.22,Degree,7349.27,Ball,Money,7519.27,1674.55
1697,Without,Cup,163.15,Arrive,Quality,Of,Score,8572.16,1581.52,Especially,Season,8136.08,Minute,1433.62,Might,6357.97,Brother,High,9049.47,9904.8
1698,Region,Message,1303.36,Management,Police,Here,Executive,1534.19,4961.43,Issue,Family,8105.33,Fact,799.96,Response,7914.23,Religious,Possible,2977.48,6003.17
1699,Industry,Special,7092.8,Himself,Sit,Color,Chair,6014.88,1388.94,Glass,Including,7124.61,Brother,9529.01,Artist,558.9,Past,World,6523.55,4577.93
1700,Add,Agreement,4985.73,Tough,End,Until,Voice,2914.44,519.18,Whole,History,5902.17,Might,3243.92,Can,1062.51,Fall,Understand,337.75,2769.95
1701,Test,Statement,1874.36,Sister,Future,Deal,Present,2864.97,6171.0,Know,Knowledge,8791.08,Degree,4423.21,Identify,606.73,Fact,Use,491.72,6844.46
1702,City,Newspaper,7018.52,Across,Some,Ten,Give,1460.63,769.16,Attack,Article,1118.96,Feel,188.72,Choose,6809.73,Business,Job,9529.38,1124.19
1703,Himself,Too,1335.01,Majority,Sell,Present,Cultural,6871.73,4606.92,Standard,First,1755.03,Much,1841.63,Plan,7939.85,Think,Establish,6934.25,558.77
1704,Meet,Billion,6774.07,Blue,Land,Change,Day,1179.2,4908.86,Company,Sea,1015.94,Key,2131.94,Responsibility,8377.96,Sport,Bag,4980.68,4983.65
1705,Wait,Behavior,1731.26,Energy,Service,Goal,Himself,3523.21,5619.46,Wish,Anyone,4423.08,Check,2936.07,Condition,5854.5,Unit,View,1003.79,4835.59
1706,Plant,Two,7398.71,Officer,College,Great,Line,7581.42,5268.17,Against,Group,7380.57,Win,3395.63,Late,3704.22,Line,Least,4390.64,1314.36
1707,Score,Free,857.02,State,Some,Congress,Clear,9252.76,8085.21,Loss,Member,8710.5,Throughout,9989.03,Must,4571.96,Decision,Less,5564.85,4735.48
1708,Development,Policy,1386.07,Discuss,Score,Economic,Group,785.78,6143.66,This,Pass,1111.97,Station,8075.61,Sure,6504.24,Phone,Something,6157.47,4925.92
1709,Allow,Beyond,8451.43,Score,Network,Theory,Whether,2243.72,3529.07,Stuff,Trip,5226.03,Quality,7199.68,Increase,880.87,Suggest,Check,3368.47,4219.07
1710,Defense,Foot,8433.89,Degree,Special,Military,Per,6707.68,2528.33,Remember,Chair,6843.57,Trade,1643.21,Enter,8384.11,Tv,Bad,2971.29,6539.2
1711,Property,War,9061.4,Day,Second,Public,Choice,6192.75,9444.96,Suggest,New,1602.78,Present,3775.44,City,5406.97,Drug,Year,8114.73,9884.73
1712,Receive,During,9388.72,Stay,Trip,Understand,Network,9203.81,2468.91,Couple,Offer,9173.92,Ball,1491.42,Claim,9541.58,Rate,Man,3914.12,3800.79
1713,Draw,Water,7037.72,Stage,Program,Behind,Guy,6480.3,3172.74,Stand,Campaign,2600.77,Nor,1611.9,Large,9671.81,Situation,Agree,6875.48,1232.57
1714,South,Investment,1662.27,Throw,Though,Employee,Drive,8257.15,2574.48,Enter,Development,3326.89,Class,8208.24,Daughter,5003.33,Itself,Blood,4831.77,7058.97
1715,Sign,Institution,8606.96,Movement,Work,Effort,Stage,7926.98,2642.66,Choice,Three,6168.03,Case,2149.28,Picture,2544.23,Foreign,Foreign,1508.37,7188.51
1716,Of,Mrs,3915.94,Western,Production,Result,Enter,2427.42,7048.97,Mr,Degree,3674.35,Discover,7648.1,Defense,9211.6,Part,Walk,9805.9,9914.35
1717,Yes,Mean,1695.64,The,Agency,Shake,Understand,9495.45,2416.02,Capital,After,9631.8,West,4813.7,Group,3479.77,Officer,Will,1152.89,7830.25
1718,Lot,First,8038.91,And,Rock,Material,Billion,7710.32,2439.94,Easy,Health,5186.34,Western,9782.09,Box,1640.96,Language,Enough,6894.15,3402.26
1719,Kind,Film,5657.52,Capital,Power,Blood,Hair,5211.01,1478.28,Free,View,66.02,Spend,42.45,Although,1947.89,Draw,Space,4425.9,5865.91
1720,Single,Interesting,6679.78,Way,Somebody,Defense,Power,221.89,1571.28,Apply,Fund,5746.06,Shoulder,5215.78,Use,6572.07,Mind,Send,8583.0,3513.91
1721,Ask,Could,7339.8,Attention,Throughout,Employee,Low,671.39,5263.57,Author,Bill,8447.59,Space,3249.48,Gas,8809.34,Tree,However,9107.44,5824.72
1722,Simply,Power,5877.44,Listen,Them,Still,Major,562.65,7587.03,Some,Unit,3913.05,Throughout,3758.34,End,3011.13,Although,Than,6723.08,3152.21
1723,Beyond,Soon,8813.07,Current,Trade,Cut,Second,4415.09,2732.19,Little,Visit,3355.12,Someone,1031.9,Sell,1811.0,Anything,Effect,7643.48,4509.36
1724,Around,Yes,5553.18,Mean,Cold,Herself,Well,1172.52,4221.69,Manage,However,5178.34,Arrive,9859.37,Town,7155.82,Front,Piece,133.2,5865.75
1725,When,Rock,123.4,Provide,Four,Quite,Assume,1790.39,240.34,Deep,Me,4869.69,Arm,6473.54,Service,9581.07,Idea,Wear,1327.45,1012.92
1726,Will,Plan,7430.16,Able,Quite,Traditional,Baby,952.97,4218.05,Economic,Base,7474.96,Police,7403.8,Body,8702.2,Piece,One,4980.68,1503.73
1727,Relate,Story,1456.79,Whom,Environmental,Believe,Hope,4348.61,13.37,Oil,Also,8665.96,Wear,7536.69,Before,5832.78,Around,Group,4663.37,7833.52
1728,Away,Inside,2296.15,Those,College,Room,Born,6583.74,4418.17,Ground,Evidence,5028.4,Shoulder,2661.78,Rise,8575.04,Attack,College,4312.24,5173.29
1729,Cup,Range,1145.58,Anything,Face,Hope,Draw,7024.71,135.6,Local,But,797.42,Small,8199.36,Simple,6584.24,Recent,Own,60.11,9880.58
1730,Unit,Pattern,795.5,Present,Lead,Into,Camera,2764.0,3488.47,City,Happen,4040.26,President,2136.76,Long,7624.63,Level,Ago,9953.72,5011.92
1731,Better,Edge,3812.26,Table,Deal,Walk,Reveal,2576.79,4375.95,Speak,Point,5517.88,Base,4074.81,Another,9847.47,Class,Baby,9552.88,8918.07
1732,Central,Table,9946.75,Four,Event,Recognize,Grow,4141.15,6668.48,Military,Friend,2104.77,Of,7500.02,Nature,1379.09,Group,Consider,9513.99,6303.97
1733,Word,Candidate,1727.63,Subject,Operation,Also,Fear,3274.99,4049.82,Film,Form,5581.54,Country,7644.23,Product,2021.72,Bag,Guess,3020.2,2196.65
1734,Force,Position,4011.19,Body,I,These,True,3264.86,4015.55,South,Hour,2269.11,Home,8955.92,Drive,2479.89,Present,Economy,2663.67,6631.1
1735,Party,Grow,7960.85,Beautiful,Attack,Instead,Brother,8675.24,5859.74,Age,Thus,1136.66,Entire,3269.99,Board,137.82,Son,Miss,297.31,8119.96
1736,Open,Seek,2861.69,Occur,Magazine,Day,Why,889.11,2178.91,If,Herself,1887.4,Nor,7261.32,Leader,2242.95,Including,Like,9135.33,9579.53
1737,Great,Tough,941.43,Fact,Former,Couple,Development,7599.82,5727.62,Bill,According,6128.2,Break,2858.47,Tree,996.69,Must,Laugh,1052.34,62.97
1738,Describe,Wish,7761.29,Something,Teach,Consider,Process,9741.49,5824.81,Water,Strategy,1940.19,Thank,2892.42,Boy,477.08,Reduce,Player,5176.04,4846.0
1739,Least,More,1319.13,Eat,His,Look,Account,4455.18,5909.89,General,Economy,4474.65,Almost,112.63,Western,6915.53,Thus,Any,1203.2,466.05
1740,Thousand,Recent,5780.94,Begin,Politics,First,Age,4459.78,7225.57,Provide,Meet,349.92,Quality,2184.22,Woman,5819.88,Push,Population,6295.78,4495.13
1741,Much,Very,8557.01,Strong,Organization,Hotel,Ago,7029.39,1586.79,Mrs,Floor,1777.91,Represent,1691.47,Machine,7431.29,Possible,Reflect,4396.93,8143.18
1742,Two,Specific,7536.22,Happy,Office,Expert,Heavy,6049.33,5440.39,Meet,See,3992.29,Audience,4183.45,City,2451.55,Especially,Somebody,7253.19,4871.13
1743,Ago,Direction,6481.8,Control,From,Business,Mouth,9622.98,6563.19,Trouble,Offer,3145.09,Cold,8945.58,Water,3099.1,Occur,Raise,5692.55,9470.36
1744,Table,Thank,3794.84,Effect,Argue,Step,Day,68.06,3040.38,Cut,Read,7287.15,Series,4327.05,Spring,2154.5,Audience,Drop,7924.58,6505.65
1745,Help,Economic,6993.76,Turn,Worry,However,Detail,1423.62,4329.04,Away,Partner,1498.17,Have,7048.02,Third,9994.62,Newspaper,Add,7052.81,3082.47
1746,Ground,Attack,2030.36,Civil,School,In,Region,3708.51,6524.97,Who,Include,2766.44,Whether,9448.07,Learn,6349.42,Pretty,Skill,9346.28,9759.76
1747,Thank,Tree,4673.73,Cost,Keep,Back,Summer,9441.69,4415.77,Our,Real,7628.67,Away,1390.46,Rest,2308.35,Reality,Experience,541.41,4885.41
1748,Carry,Everybody,9789.97,Project,Explain,Good,Game,9936.37,8452.9,Note,Husband,3219.49,Both,5279.42,Store,1337.31,Table,There,6386.62,5275.03
1749,Throw,She,2092.06,Much,Thing,Material,Maintain,3764.42,9062.84,Consumer,Body,1773.49,Someone,9091.32,Series,211.24,Become,Produce,3320.25,1691.97
1750,Baby,Agency,2171.02,Method,Development,But,Option,2748.09,6612.25,Under,Hot,4112.35,Property,5669.25,Actually,2920.29,Serve,Kid,5348.99,8080.49
1751,Organization,Area,9635.33,Remember,Piece,Trial,Fact,2196.69,8379.89,Care,Dark,3571.23,Continue,4615.31,Realize,2620.27,Prove,Nation,8737.38,6141.01
1752,Film,Growth,59.92,Store,Sort,Throw,Arrive,5606.31,6520.08,Not,Its,2170.5,Surface,9978.94,Organization,9690.86,Cup,Network,2671.16,31.07
1753,Member,Brother,8966.89,Wife,Discussion,Site,Eye,7060.27,9598.5,Fill,Industry,2636.53,Training,7337.67,Example,7657.21,Eight,Degree,1375.87,2306.65
1754,Collection,Knowledge,5424.36,Look,Consider,Sport,Clearly,7639.59,8174.05,Range,Price,2175.91,Third,4168.0,Miss,9784.13,About,Public,7162.25,5995.81
1755,Explain,Beat,4695.24,Far,Long,Play,Meet,8712.22,5154.17,Ability,Research,4460.65,Pull,3340.13,Claim,3301.74,Wrong,Left,1543.06,452.68
1756,Among,Notice,8800.35,Goal,School,Sit,Eat,3856.64,1226.85,Education,Also,8145.02,Debate,8831.73,Surface,8785.53,Glass,Game,891.48,8125.36
1757,President,Might,4919.04,Lose,Computer,For,Sell,6746.06,1823.84,Very,Candidate,9237.76,Artist,5534.33,Class,1517.03,Look,Morning,4824.09,859.41
1758,Area,Network,1561.1,South,Discussion,It,Do,2727.39,3765.57,Health,House,4893.68,Pick,3805.98,Camera,6390.4,Difficult,Well,8081.31,6005.63
1759,Language,Run,2794.61,Into,Decide,Cover,But,2166.5,4105.44,Hair,Marriage,4800.68,Speak,9321.43,Include,21.26,Stand,Whatever,5495.34,398.22
1760,Democrat,Music,3216.7,Minute,Hold,North,President,9662.46,8869.72,Check,Rock,2057.82,Technology,8046.37,Before,7893.99,Human,Age,5069.77,391.93
1761,Family,First,1763.02,Shake,Skill,Administration,See,6577.89,1800.64,Could,Another,2420.67,Hair,4237.32,Forward,5002.83,Color,Gas,911.36,9394.74
1762,Buy,Assume,8265.0,High,Weight,Now,Western,2413.35,9711.6,Beat,Great,2838.18,Will,4209.02,Draw,3138.87,Quite,Recently,9157.58,4656.13
1763,Else,View,1567.82,Effort,Activity,Similar,Cultural,9383.58,2741.76,Often,Business,6048.33,Service,2863.52,Last,9201.82,List,Food,3969.04,1280.1
1764,Couple,Officer,891.23,Include,Book,Feel,History,979.96,6017.69,Might,Every,5960.24,Back,1958.04,Voice,7910.75,Court,Bill,7554.41,803.34
1765,Happy,Cup,237.06,Fight,Leg,Agreement,Agree,5092.89,2960.11,Particularly,Give,3034.9,Mouth,6193.79,Quality,2903.34,Together,Move,4304.77,978.48
1766,Conference,Tell,7308.1,Instead,Maintain,Get,Above,3151.75,6160.41,Put,Safe,4024.92,Alone,396.27,Base,5944.49,Check,Whether,6802.17,8277.39
1767,Project,Head,9893.29,Manage,Meeting,Better,Key,9791.5,1988.61,Question,Film,7986.41,Church,9128.34,Stop,5096.37,Issue,Art,6944.81,7405.71
1768,Tend,Number,4478.88,Fear,Record,Another,Great,2840.93,3525.92,Very,Environmental,6889.63,Film,3301.71,Prepare,6214.09,Food,North,2194.35,1889.33
1769,Prepare,Southern,2770.25,Fish,Reason,Matter,Send,9186.92,8364.35,Or,Next,5695.71,Job,5550.43,Draw,8484.32,Media,Heavy,8704.5,7904.22
1770,Exist,Always,5782.25,Tough,Billion,Sort,Truth,7219.52,5787.05,Teach,Tree,3740.53,Bit,5054.91,Evening,8864.32,Politics,Teacher,213.81,530.26
1771,Great,Finish,1020.24,Eight,Risk,Computer,Hotel,9516.35,4439.48,Purpose,Option,4634.74,Number,6102.69,Question,7805.13,Whatever,Source,6885.82,9491.0
1772,Others,Myself,2649.28,Begin,Want,Who,Major,4184.12,1307.75,Coach,Father,1513.42,Another,2268.93,Cold,5887.01,Reflect,Chance,31.08,7778.15
1773,Party,Hundred,8822.74,Court,Bill,Officer,Contain,372.99,9202.11,Rise,Base,3159.97,Sound,9379.48,Drop,1442.23,Box,Gas,5655.05,1529.3
1774,Hard,Benefit,9076.61,Become,Score,Move,Seem,6511.48,1469.66,Control,Trial,1159.64,Song,3619.32,Paper,9577.07,Room,Help,5679.86,784.77
1775,Executive,Main,6363.22,Agency,Particularly,Outside,Million,6771.6,3709.61,But,Indicate,5677.67,Choice,7268.81,Pick,3250.02,Ahead,Others,3227.09,798.14
1776,Writer,Million,9077.77,Shake,Middle,Term,Very,7890.67,3655.78,Human,Yes,2794.23,Moment,5128.12,Customer,4990.29,Person,Tend,1600.13,5092.0
1777,Party,Sea,7005.06,Local,Be,Mean,Minute,9668.19,5470.83,Blood,Arm,9446.01,Their,8471.98,Travel,9983.27,Little,Herself,3119.52,173.96
1778,Question,Small,3193.72,President,Mr,Say,Participant,9792.01,4715.92,Consider,Dark,1778.15,Anyone,2482.25,Machine,1608.31,Sure,Across,6932.3,5090.68
1779,History,Because,2369.21,Arrive,Conference,General,Exist,5436.55,5193.53,Why,Some,4829.31,Visit,6659.14,Collection,226.15,Street,Imagine,7830.72,4515.08
1780,Collection,Measure,7750.6,Professor,Policy,Strong,Collection,4656.53,3562.26,Who,Read,5664.7,Him,6475.04,Mind,8841.97,Serve,Listen,2364.17,4417.81
1781,Impact,Dinner,302.55,Nation,Sing,Industry,Miss,1774.45,2668.5,Have,Popular,5921.12,Past,9786.5,Bill,3027.17,Fast,Example,5185.16,2223.61
1782,Simply,State,5260.74,Student,Man,Front,My,2429.9,2094.21,Two,Firm,1602.41,Family,7369.34,Four,5019.41,Believe,Imagine,2836.48,8658.74
1783,Light,Simple,9670.24,Ability,Prove,Inside,Individual,3648.16,3415.62,Research,Benefit,5763.32,Far,5637.44,Above,2001.23,Truth,Special,9059.83,2922.17
1784,Season,Stand,3315.65,Cut,Herself,Authority,Body,4415.68,8841.6,Film,Television,9546.32,Leg,2778.26,American,3810.95,Them,Radio,693.0,5276.44
1785,At,Minute,9462.12,Season,Scene,Though,Account,4742.88,3253.36,Of,Sit,2239.53,Recent,4874.57,Talk,1457.34,Environmental,Half,5648.58,5540.95
1786,Statement,Likely,9943.04,Word,After,Plan,Hope,641.42,7765.94,School,Dinner,8681.74,Myself,7565.12,Coach,6862.8,Campaign,Coach,9222.7,7125.26
1787,Difficult,Chance,9994.55,Dinner,Range,Old,Culture,1641.1,2416.39,Go,Him,5499.92,Her,2941.61,Side,894.56,Reveal,Fact,7913.29,2033.81
1788,City,Effect,8687.39,Garden,Bank,Issue,Home,8259.7,958.68,Performance,Itself,4769.0,Market,219.05,Great,9761.61,Your,Say,886.89,3332.81
1789,Strong,Fall,2173.73,Home,Kind,Difficult,Design,4254.43,6151.67,Long,Write,1421.9,Charge,6617.28,Nation,7534.66,About,Necessary,5019.39,4599.43
1790,Success,Player,7288.02,Total,Chair,Feel,Mission,1353.87,301.2,Real,Unit,4406.6,Administration,3000.85,Between,4083.92,Pull,Music,1816.35,951.36
1791,Feel,Image,6815.32,Report,Wait,Whether,Form,7365.18,7766.46,Sometimes,Notice,641.68,Myself,5971.64,Decision,5331.61,Conference,President,555.65,3989.41
1792,Consumer,Water,1208.98,House,Company,Degree,Fall,9356.69,6392.14,Born,Common,1788.2,Dog,1073.25,Fly,4605.03,Bag,Arm,6212.64,3029.9
1793,Only,More,1646.77,Somebody,Its,Take,Radio,2018.17,9533.78,Phone,Happy,3429.82,Entire,8418.12,Kitchen,8203.47,Situation,Be,4670.82,2396.76
1794,Break,Technology,5218.77,Nation,How,Reveal,Structure,5229.39,4175.65,Wrong,Task,2396.33,Always,2824.45,Wait,1070.19,Person,Check,3827.18,1745.61
1795,Tell,Stage,6515.89,Born,Center,Perform,Board,2178.49,9475.84,Something,Pattern,496.35,Them,324.12,Receive,3464.66,Once,Room,3200.5,5735.52
1796,Sell,Born,633.45,Check,Area,Office,Serve,9937.61,5196.28,Color,Among,9485.41,History,931.82,Who,3829.71,Skill,Cultural,1637.24,9148.62
1797,Couple,Hair,3723.86,Yourself,Page,Hit,Community,7672.31,6134.41,Often,Apply,9124.97,Oil,5191.09,Never,983.52,World,Thousand,8612.83,7817.64
1798,Out,Thank,7692.49,Somebody,Them,Source,Entire,7529.28,1362.34,Continue,Better,2332.29,Above,7320.17,Network,138.11,Only,Leave,8087.58,4404.18
1799,Weight,Region,9326.17,Scientist,System,Hour,Wide,754.4,210.48,Its,Staff,5394.54,East,7401.37,Really,1352.39,Goal,Relationship,6039.62,3389.0
1800,Memory,Cultural,4763.47,Quality,Career,The,Boy,6068.67,2991.67,Care,So,3145.75,News,5636.27,Congress,6596.54,Whole,Table,1995.98,9743.02
1801,Boy,Senior,5167.66,Yourself,General,Policy,Simple,9770.35,7107.0,Her,Top,5725.26,Figure,4989.59,Civil,200.29,Attack,Defense,1443.03,6902.45
1802,Member,Voice,9226.82,Fall,Foreign,Table,Edge,8206.9,6289.09,Growth,Maintain,4510.4,Certain,5744.28,Hour,4143.02,Water,Once,3431.81,5081.0
1803,Drive,Southern,3763.94,Interesting,Story,Activity,Suddenly,4187.47,2245.97,Ball,Machine,9792.24,Training,4746.91,Together,1882.35,My,Them,1196.33,4617.89
1804,Pay,Poor,4574.74,Whose,Cover,Identify,Gun,3742.68,857.75,National,Choose,9086.56,Choice,5081.74,Power,1507.28,Able,Seek,8507.63,3706.89
1805,Hair,Two,1247.96,Item,Student,Three,Team,35.9,9141.23,Hot,Once,789.28,Clearly,9119.16,Debate,9049.18,Each,Story,9274.38,1427.39
1806,Particularly,Might,7777.5,West,Your,Doctor,Industry,7703.87,1564.03,Office,Offer,1633.34,Happy,5543.17,Fall,9030.98,Upon,Phone,5421.15,7373.07
1807,Story,Prove,2332.6,Turn,Could,Seat,House,5803.7,2078.87,Hit,Reflect,3712.09,Picture,1810.55,Thing,169.8,Six,Democratic,9885.82,7893.08
1808,Director,Each,3104.39,Respond,Possible,Beautiful,Policy,9629.29,2598.39,Operation,Suddenly,8004.01,Probably,6292.84,Father,7291.95,Doctor,Trial,2830.14,4017.26
1809,Military,Condition,8320.02,Return,Book,Fire,Result,2071.5,6607.18,Once,Hit,8016.99,Charge,7721.67,Someone,5964.78,Performance,Event,8312.94,2259.24
1810,Above,Determine,8156.95,Too,Speech,Parent,Decision,8927.2,4020.36,Establish,Central,6044.54,Charge,1675.38,Conference,143.88,Direction,Else,609.88,9029.73
1811,Majority,Between,3905.29,Write,Wait,Professional,Alone,3317.92,3161.75,Strong,Final,7149.77,Military,5537.03,Official,5058.09,Young,Common,577.96,3261.96
1812,Kitchen,Area,3846.99,Nation,Bad,Father,Wind,1453.36,8461.75,Catch,Base,5352.94,Ready,5666.68,Toward,426.0,At,American,3648.19,2151.76
1813,Son,Along,5260.28,General,Again,Time,Thing,629.11,1535.77,Pm,Threat,2796.56,Child,7161.85,Miss,6083.19,Door,Air,8534.99,9863.94
1814,Government,Explain,4029.54,Knowledge,Interview,Strong,President,5904.65,2916.5,Nothing,Identify,2520.79,Prove,818.93,Wear,1676.55,But,Method,7986.82,7730.01
1815,Kind,Value,6029.9,Star,Store,Argue,Score,8360.64,9759.7,Concern,Which,245.74,Challenge,4041.73,Whatever,8805.28,Modern,Play,9884.15,290.97
1816,Small,Account,5475.28,Camera,Particularly,Dinner,Several,9354.41,8656.49,Lay,Training,7387.9,End,6540.79,Up,6903.96,There,Magazine,5247.8,5249.21
1817,Certainly,Possible,6499.35,Skill,Food,Beautiful,Total,9341.73,9262.44,Indeed,Need,6329.45,Expert,2459.67,Meet,1674.34,Join,Money,8330.33,5096.13
1818,Democratic,Easy,5427.06,Score,Standard,Fire,Right,1194.66,5004.12,Task,Particularly,4422.15,Compare,2283.17,Guess,4353.12,Sign,Assume,4007.74,345.65
1819,Resource,Hope,4280.1,Throw,Treat,Include,Claim,4879.22,1152.57,Keep,They,1208.45,Old,8342.03,Win,8937.83,Capital,Which,6255.26,5457.45
1820,Learn,Piece,1325.6,Hot,Exist,Cup,Politics,339.85,1768.97,Least,Thank,1923.18,Go,1081.71,Build,3566.76,Agent,Marriage,9119.77,1779.05
1821,Book,History,8589.18,College,Budget,Economy,Each,5759.04,8325.89,People,Long,2080.98,Happen,5210.1,Result,351.99,Watch,It,2592.21,1894.3
1822,Magazine,Without,1869.65,Forward,Store,Economy,Feel,6960.91,8914.19,Remember,Article,3718.37,Appear,3534.45,Long,7403.99,Current,Young,3362.35,6267.04
1823,Tonight,Positive,1121.28,Well,Forward,The,Training,1077.56,1792.46,Politics,Account,9992.63,Quite,1691.64,Clear,4895.43,Bed,Wind,4305.04,6667.8
1824,Ready,Again,2062.25,Federal,Democratic,Hotel,Art,2517.26,9534.42,Size,Phone,340.01,Specific,9217.13,Tv,4443.06,Hand,Those,3705.49,4468.91
